egoid,stress,happy,health,trust,sleep_quality,sedentary,exercise_alone,exercise_others,beer,wine,caffeine,tobacco,wave
89142,1.8,3.0,0.0,3.0,6.0,5.909091,4.0,4.0,3.0,3.0,3.0,3.0,6
24898,2.0,0.0,2.0,2.6666667,7.0,4.2727275,4.0,4.0,2.0,2.0,2.0,3.0,6
51723,2.3,2.0,1.0,1.8333334,,4.909091,4.0,0.0,0.0,0.0,0.0,0.0,6
79352,1.7,2.0,2.0,4.0,,2.909091,3.0,3.0,3.0,2.0,1.0,3.0,6
50976,2.0,0.0,0.0,2.5,5.0,4.6363635,4.0,2.0,1.0,1.0,4.0,3.0,6
33239,1.6,2.0,2.0,3.6666667,4.0,3.2727273,1.0,2.0,1.0,0.0,0.0,2.0,6
72570,2.2,2.0,3.0,2.1666667,,3.909091,3.0,3.0,3.0,3.0,3.0,3.0,6
67574,2.8,2.0,2.0,2.5,6.0,3.5454545,1.0,1.0,4.0,4.0,4.0,1.0,6
43809,1.8,2.0,2.0,3.5,6.0,3.6363637,0.0,4.0,1.0,1.0,4.0,3.0,6
10469,2.5999999,2.0,1.0,2.5,7.0,4.818182,2.0,2.0,2.0,2.0,2.0,3.0,6
77789,1.8,2.0,1.0,3.5,6.0,3.1818182,1.0,3.0,1.0,1.0,4.0,3.0,6
67015,1.2,2.0,1.0,3.0,3.0,4.6363635,1.0,3.0,0.0,4.0,0.0,3.0,6
88882,0.69999999,2.0,2.0,3.5,4.0,3.7272727,4.0,1.0,1.0,1.0,4.0,2.0,6
19245,2.7,0.0,1.0,2.6666667,8.0,5.090909,1.0,1.0,4.0,1.0,0.0,2.0,6
49915,0.30000001,3.0,2.0,4.0,5.0,3.8181818,2.0,3.0,2.0,2.0,0.0,3.0,6
51865,1.0,0.0,2.0,2.6666667,6.0,4.5454545,0.0,0.0,1.0,4.0,3.0,0.0,6
93787,1.0,2.0,2.0,3.3333333,8.0,5.090909,0.0,2.0,1.0,1.0,4.0,3.0,6
40864,2.0,2.0,1.0,3.1666667,7.0,3.909091,2.0,2.0,3.0,3.0,3.0,3.0,6
26718,1.5,2.0,1.0,3.1666667,,3.8181818,0.0,0.0,4.0,1.0,4.0,3.0,6
63347,1.1,2.0,2.0,3.6666667,,2.909091,2.0,4.0,1.0,1.0,1.0,3.0,6
35824,1.4,2.0,2.0,3.3333333,7.0,4.181818,4.0,3.0,1.0,1.0,4.0,3.0,6
48826,1.6,2.0,0.0,3.6666667,,3.6363637,4.0,1.0,1.0,0.0,4.0,2.0,6
92552,0.89999998,4.0,0.0,3.3333333,8.0,3.3636363,1.0,4.0,4.0,1.0,0.0,0.0,8
73158,1.1,4.0,0.0,3.5,4.0,3.8181818,2.0,4.0,0.0,0.0,2.0,2.0,8
45963,2.4000001,3.0,2.0,3.5,7.0,3.6363637,1.0,1.0,1.0,0.0,4.0,3.0,8
22138,1.3,3.0,2.0,2.1666667,5.0,3.2727273,0.0,4.0,0.0,1.0,4.0,3.0,8
77941,1.3,4.0,0.0,3.0,8.0,5.4545455,2.0,2.0,1.0,1.0,4.0,3.0,8
83005,2.3,0.0,2.0,3.5,6.0,3.7272727,1.0,2.0,3.0,0.0,4.0,3.0,8
93699,1.8,3.0,1.0,3.0,9.0,5.090909,2.0,1.0,0.0,0.0,4.0,3.0,8
36875,1.7,4.0,0.0,3.5,7.0,3.4545455,4.0,4.0,0.0,0.0,4.0,3.0,8
84011,0.69999999,3.0,2.0,2.8333333,6.0,3.1818182,1.0,4.0,0.0,0.0,3.0,3.0,8
83566,2.0,3.0,2.0,3.5,8.0,3.1818182,3.0,3.0,3.0,0.0,1.0,3.0,8
21090,1.1,4.0,2.0,4.0,6.0,3.090909,3.0,3.0,2.0,0.0,1.0,3.0,8
94641,1.7,0.0,1.0,2.6666667,10.0,5.090909,2.0,0.0,3.0,3.0,0.0,3.0,8
45076,2.2,3.0,2.0,4.0,6.0,3.2727273,4.0,4.0,1.0,4.0,4.0,3.0,8
44872,1.7,0.0,2.0,3.8333333,6.0,3.6363637,4.0,0.0,4.0,4.0,4.0,2.0,8
57325,2.0,3.0,2.0,3.5,5.0,4.0,1.0,3.0,2.0,0.0,4.0,3.0,8
27306,0.89999998,4.0,0.0,3.8333333,4.0,2.6363637,4.0,4.0,0.0,0.0,4.0,3.0,8
46365,1.5,4.0,0.0,3.6666667,5.0,3.1818182,4.0,0.0,4.0,4.0,4.0,0.0,8
74492,1.8,0.0,2.0,3.3333333,8.0,3.6363637,4.0,1.0,0.0,4.0,4.0,0.0,8
51760,1.1,3.0,0.0,3.6666667,7.0,2.909091,2.0,4.0,1.0,0.0,3.0,2.0,8
72806,1.1,4.0,2.0,3.6666667,5.0,3.5454545,4.0,0.0,0.0,1.0,1.0,3.0,8
36038,2.0,3.0,2.0,2.8333333,8.0,4.090909,4.0,0.0,4.0,4.0,4.0,2.0,8
67918,1.0,4.0,0.0,3.3333333,3.0,3.7272727,1.0,3.0,1.0,1.0,4.0,3.0,8
34467,1.6,3.0,2.0,3.8333333,8.0,3.5454545,1.0,4.0,2.0,2.0,2.0,3.0,8
74899,1.8,3.0,0.0,3.8333333,9.0,4.5454545,4.0,0.0,4.0,0.0,3.0,3.0,8
97596,2.2,2.0,2.0,3.1666667,15.0,5.181818,4.0,4.0,0.0,1.0,4.0,3.0,8
57359,1.2,3.0,2.0,3.8333333,6.0,3.0,4.0,3.0,1.0,1.0,3.0,3.0,8
17308,1.5,3.0,2.0,3.3333333,5.0,3.6363637,4.0,1.0,1.0,1.0,4.0,3.0,8
72348,1.5,3.0,2.0,3.8333333,8.0,3.909091,1.0,0.0,3.0,0.0,1.0,3.0,8
89607,2.0,0.0,2.0,3.0,7.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,8
28820,2.2,0.0,2.0,2.8333333,6.0,4.6363635,0.0,4.0,1.0,1.0,1.0,3.0,8
51475,1.6,3.0,2.0,3.1666667,7.0,3.2727273,4.0,4.0,0.0,0.0,3.0,3.0,8
13486,1.6,0.0,2.0,3.0,5.0,4.0,4.0,1.0,4.0,4.0,2.0,3.0,8
60493,1.8,0.0,2.0,2.6666667,7.0,3.8181818,3.0,3.0,3.0,3.0,3.0,3.0,8
84390,1.6,3.0,2.0,3.8333333,,3.5454545,4.0,4.0,3.0,1.0,4.0,3.0,8
92412,0.80000001,4.0,0.0,3.3333333,4.0,3.0,4.0,4.0,0.0,0.0,3.0,3.0,8
92038,1.1,4.0,0.0,3.3333333,6.0,3.2727273,4.0,4.0,1.0,0.0,3.0,3.0,8
86440,1.1,3.0,2.0,3.3333333,7.0,3.5454545,1.0,0.0,1.0,1.0,3.0,0.0,8
95585,1.8,3.0,2.0,3.1666667,,5.2727275,4.0,1.0,4.0,1.0,4.0,3.0,8
14737,1.3,3.0,2.0,2.8333333,6.0,3.5454545,1.0,0.0,2.0,2.0,0.0,3.0,8
28653,1.3,4.0,0.0,3.1666667,4.0,3.5454545,1.0,4.0,2.0,2.0,3.0,3.0,8
60367,2.4000001,0.0,2.0,2.6666667,,4.5454545,4.0,2.0,1.0,1.0,4.0,3.0,8
59592,1.5,3.0,2.0,3.5,5.0,4.3636365,4.0,3.0,2.0,1.0,4.0,3.0,8
22897,1.3,3.0,2.0,3.6666667,6.0,3.7272727,1.0,0.0,4.0,1.0,1.0,3.0,8
89652,2.4000001,3.0,2.0,4.3333335,4.0,3.909091,2.0,3.0,0.0,0.0,2.0,3.0,8
50072,1.5,3.0,2.0,3.5,7.0,3.4545455,3.0,2.0,2.0,1.0,1.0,3.0,8
44927,1.9,3.0,2.0,3.8333333,5.0,3.6363637,0.0,2.0,3.0,2.0,1.0,3.0,8
66676,3.0999999,0.0,2.0,3.5,5.0,3.7272727,1.0,4.0,2.0,2.0,4.0,3.0,8
70962,1.4,3.0,2.0,3.3333333,7.0,3.6363637,1.0,1.0,1.0,1.0,1.0,3.0,8
30453,1.8,1.0,1.0,2.1666667,16.0,3.1818182,4.0,4.0,3.0,2.0,1.0,3.0,8
58219,2.9000001,3.0,2.0,2.5,,5.181818,3.0,3.0,3.0,3.0,1.0,3.0,8
80177,1.2,4.0,0.0,3.3333333,,4.0,3.0,4.0,1.0,1.0,4.0,3.0,8
58682,1.9,0.0,1.0,3.5,6.0,3.8181818,0.0,1.0,0.0,0.0,4.0,3.0,8
79834,1.0,3.0,2.0,2.0,6.0,3.2727273,2.0,3.0,3.0,4.0,4.0,2.0,8
38052,1.0,4.0,0.0,4.1666665,5.0,2.7272727,3.0,4.0,1.0,0.0,3.0,3.0,8
48224,2.0,4.0,1.0,2.6666667,,4.6363635,0.0,0.0,0.0,0.0,4.0,3.0,8
68318,1.7,3.0,2.0,3.3333333,3.0,3.090909,4.0,1.0,1.0,0.0,4.0,3.0,8
62246,1.3,3.0,2.0,3.1666667,3.0,3.3636363,1.0,1.0,1.0,1.0,1.0,3.0,8
57842,1.3,4.0,2.0,3.6666667,7.0,4.090909,1.0,1.0,1.0,1.0,4.0,3.0,8
17522,1.0,4.0,2.0,3.8333333,4.0,3.1818182,4.0,3.0,3.0,3.0,2.0,3.0,8
62617,1.6,3.0,2.0,3.8333333,5.0,3.0,4.0,0.0,1.0,0.0,4.0,3.0,8
48013,1.7,4.0,0.0,3.0,7.0,5.181818,4.0,1.0,4.0,4.0,4.0,0.0,8
14571,0.0,4.0,0.0,1.0,3.0,6.6363635,1.0,3.0,3.0,3.0,3.0,3.0,8
69057,1.9,3.0,2.0,2.1666667,7.0,4.0,4.0,3.0,1.0,1.0,4.0,0.0,8
49125,4.0,2.0,1.0,2.6666667,,6.2727275,4.0,0.0,1.0,1.0,4.0,3.0,8
83542,1.5,4.0,2.0,3.0,6.0,3.909091,1.0,3.0,1.0,1.0,4.0,3.0,8
26858,1.3,3.0,2.0,2.1666667,7.0,4.6363635,0.0,1.0,1.0,1.0,4.0,3.0,8
93504,1.9,0.0,2.0,3.0,4.0,5.0,1.0,3.0,1.0,1.0,1.0,3.0,8
64232,1.8,3.0,0.0,3.5,8.0,3.1818182,1.0,1.0,4.0,1.0,4.0,3.0,8
37404,1.8,0.0,1.0,2.1666667,7.0,4.090909,4.0,0.0,3.0,1.0,4.0,3.0,8
82248,1.2,3.0,2.0,3.3333333,9.0,3.8181818,3.0,3.0,3.0,0.0,3.0,3.0,8
70492,1.9,2.0,2.0,3.1666667,6.0,3.909091,4.0,0.0,0.0,0.0,4.0,2.0,8
95543,0.30000001,3.0,2.0,3.5,3.0,3.5454545,1.0,3.0,2.0,2.0,0.0,3.0,8
21380,1.9,3.0,2.0,3.8333333,9.0,3.7272727,1.0,2.0,4.0,1.0,4.0,2.0,8
25495,1.5,3.0,2.0,3.6666667,4.0,3.0,1.0,3.0,0.0,0.0,3.0,3.0,8
83612,1.7,3.0,2.0,2.8333333,5.0,4.2727275,4.0,1.0,2.0,0.0,4.0,3.0,8
99978,1.4,4.0,2.0,3.5,4.0,3.4545455,1.0,4.0,0.0,0.0,1.0,3.0,8
92566,0.2,3.0,2.0,3.5,6.0,3.1818182,4.0,3.0,1.0,1.0,4.0,3.0,8
67608,0.80000001,4.0,2.0,3.5,7.0,3.090909,1.0,3.0,1.0,0.0,4.0,3.0,8
13647,2.3,0.0,1.0,3.3333333,,3.8181818,4.0,0.0,3.0,3.0,3.0,3.0,8
59207,1.3,3.0,2.0,3.0,8.0,4.0,4.0,2.0,0.0,0.0,2.0,3.0,8
71089,1.8,3.0,2.0,3.3333333,6.0,4.5454545,0.0,3.0,1.0,0.0,4.0,2.0,8
98462,1.1,4.0,0.0,3.0,6.0,5.2727275,0.0,0.0,0.0,0.0,3.0,3.0,8
64302,2.0,2.0,1.0,3.0,4.0,3.1818182,2.0,2.0,3.0,3.0,2.0,3.0,8
72885,1.7,3.0,2.0,2.8333333,11.0,4.3636365,2.0,3.0,0.0,0.0,2.0,3.0,8
71193,1.6,3.0,2.0,3.3333333,8.0,5.090909,0.0,3.0,3.0,3.0,4.0,3.0,8
98117,3.0999999,1.0,1.0,1.8333334,8.0,5.0,4.0,3.0,3.0,3.0,0.0,3.0,8
24883,0.5,4.0,0.0,3.5,6.0,3.0,4.0,2.0,0.0,0.0,4.0,2.0,8
20650,2.3,0.0,2.0,2.8333333,8.0,5.5454545,0.0,3.0,0.0,0.0,0.0,2.0,8
66815,1.4,4.0,0.0,4.0,5.0,3.4545455,1.0,4.0,1.0,1.0,4.0,3.0,8
14847,2.5,4.0,0.0,2.6666667,10.0,4.6363635,0.0,0.0,1.0,1.0,2.0,2.0,8
94215,1.8,3.0,2.0,2.6666667,6.0,4.818182,1.0,1.0,0.0,0.0,3.0,3.0,8
98700,1.4,3.0,0.0,3.5,,3.0,4.0,1.0,0.0,1.0,4.0,3.0,8
99733,0.5,3.0,2.0,3.6666667,4.0,3.090909,0.0,0.0,2.0,2.0,4.0,3.0,8
27407,1.7,3.0,2.0,3.3333333,10.0,3.0,4.0,0.0,4.0,0.0,1.0,3.0,8
43794,2.3,2.0,1.0,3.1666667,8.0,4.2727275,1.0,2.0,1.0,4.0,2.0,3.0,8
73918,0.80000001,4.0,0.0,3.3333333,,3.090909,4.0,1.0,2.0,2.0,3.0,3.0,8
51437,1.4,4.0,0.0,3.1666667,6.0,3.5454545,4.0,2.0,1.0,1.0,4.0,3.0,8
21932,1.4,0.0,0.0,3.3333333,8.0,2.7272727,4.0,0.0,0.0,1.0,3.0,3.0,8
49800,2.4000001,0.0,1.0,3.0,8.0,4.6363635,2.0,3.0,3.0,3.0,1.0,3.0,8
34062,1.2,4.0,0.0,3.5,10.0,3.2727273,4.0,0.0,2.0,1.0,4.0,3.0,8
42646,1.3,3.0,2.0,3.6666667,5.0,2.8181818,4.0,1.0,3.0,1.0,4.0,3.0,8
21971,3.3,2.0,2.0,2.3333333,,5.5454545,4.0,0.0,0.0,1.0,4.0,3.0,8
84502,1.3333334,3.0,2.0,3.8333333,10.0,4.3636365,2.0,4.0,2.0,0.0,2.0,3.0,8
25197,2.0999999,3.0,2.0,3.1666667,7.0,3.6363637,4.0,0.0,1.0,1.0,3.0,3.0,8
23270,1.2,0.0,2.0,2.5,4.0,3.4545455,4.0,1.0,3.0,2.0,4.0,3.0,8
70745,1.5,3.0,2.0,3.1666667,6.0,5.6363635,1.0,2.0,0.0,1.0,3.0,3.0,8
93856,2.8,2.0,0.0,2.0,5.0,5.909091,4.0,2.0,1.0,1.0,3.0,3.0,8
10237,2.0999999,0.0,2.0,2.8333333,,3.909091,0.0,4.0,2.0,0.0,4.0,3.0,8
97448,1.3,3.0,2.0,3.6666667,6.0,3.4545455,4.0,0.0,1.0,1.0,4.0,3.0,8
66156,1.3,3.0,2.0,3.3333333,6.0,3.3636363,0.0,1.0,1.0,1.0,1.0,3.0,8
87328,0.0,4.0,1.0,3.5,7.0,5.0,1.0,3.0,3.0,3.0,1.0,3.0,8
57045,2.4000001,0.0,0.0,3.0,,3.5454545,4.0,4.0,1.0,1.0,4.0,3.0,8
17183,1.4,4.0,2.0,4.3333335,5.0,4.3636365,0.0,0.0,1.0,1.0,0.0,3.0,8
22408,0.89999998,4.0,0.0,3.6666667,5.0,4.2727275,4.0,4.0,1.0,1.0,3.0,3.0,8
38293,2.0,0.0,2.0,2.8333333,8.0,4.2727275,1.0,4.0,4.0,4.0,1.0,3.0,8
33785,2.5999999,3.0,1.0,3.3333333,7.0,4.2727275,4.0,0.0,0.0,0.0,4.0,3.0,8
44310,0.5,0.0,1.0,3.6666667,,3.4545455,2.0,1.0,3.0,0.0,3.0,3.0,8
31294,1.8,3.0,2.0,3.5,,4.7272725,4.0,1.0,3.0,0.0,4.0,3.0,8
63419,1.7,3.0,1.0,3.5,6.0,4.3636365,0.0,1.0,3.0,3.0,3.0,3.0,8
48969,3.4000001,2.0,1.0,1.6666666,13.0,4.818182,4.0,3.0,4.0,4.0,1.0,3.0,8
64296,1.2,3.0,2.0,3.8333333,5.0,2.8181818,4.0,0.0,2.0,3.0,4.0,3.0,8
77036,1.6,2.0,2.0,3.1666667,6.0,2.7272727,1.0,3.0,1.0,1.0,3.0,3.0,8
82986,1.1,4.0,2.0,4.5,6.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,8
38610,1.0,3.0,2.0,3.6666667,7.0,3.3636363,4.0,0.0,1.0,1.0,0.0,3.0,8
96610,0.5,4.0,0.0,3.8333333,8.0,3.3636363,4.0,4.0,2.0,2.0,4.0,3.0,8
77711,2.0,2.0,2.0,3.0,7.0,4.181818,4.0,3.0,1.0,1.0,3.0,3.0,8
48676,2.0999999,3.0,2.0,3.5,5.0,3.8181818,1.0,0.0,0.0,1.0,4.0,3.0,8
79167,0.80000001,4.0,0.0,3.6666667,5.0,4.2727275,4.0,4.0,0.0,1.0,4.0,3.0,8
43710,1.5,4.0,2.0,3.6666667,8.0,4.181818,1.0,4.0,1.0,1.0,0.0,3.0,8
22455,0.40000001,4.0,0.0,1.6666666,5.0,4.3636365,4.0,3.0,3.0,3.0,3.0,3.0,8
57443,1.7,0.0,2.0,3.0,5.0,4.818182,1.0,0.0,0.0,0.0,2.0,3.0,8
96469,1.4,4.0,2.0,3.6666667,5.0,3.3636363,4.0,3.0,2.0,4.0,4.0,3.0,8
94579,2.0,3.0,2.0,2.8333333,5.0,4.6363635,4.0,1.0,1.0,1.0,4.0,3.0,8
29257,0.60000002,3.0,2.0,3.3333333,4.0,3.3636363,1.0,0.0,4.0,1.0,3.0,3.0,8
63904,2.0999999,0.0,2.0,2.5,6.0,5.2727275,1.0,1.0,3.0,3.0,4.0,3.0,8
20335,0.89999998,4.0,0.0,3.5,5.0,4.090909,4.0,2.0,4.0,4.0,4.0,3.0,8
88185,1.2,4.0,2.0,4.0,6.0,3.5454545,1.0,0.0,2.0,2.0,0.0,3.0,8
35344,2.4000001,0.0,2.0,3.5,9.0,3.090909,4.0,0.0,1.0,1.0,4.0,3.0,8
31175,1.7,3.0,2.0,3.1666667,8.0,5.4545455,,2.0,1.0,1.0,4.0,3.0,8
50666,1.3,0.0,0.0,3.5,6.0,2.7272727,1.0,1.0,1.0,1.0,4.0,3.0,8
42617,1.0,4.0,0.0,3.8333333,6.0,3.3636363,4.0,2.0,1.0,1.0,1.0,3.0,8
25548,1.6,4.0,2.0,3.6666667,6.0,4.909091,4.0,1.0,1.0,1.0,4.0,3.0,8
91551,1.3,4.0,2.0,3.1666667,,3.8181818,4.0,0.0,0.0,0.0,2.0,3.0,8
33657,1.9,3.0,2.0,3.5,6.0,3.5454545,3.0,1.0,1.0,4.0,4.0,3.0,8
65656,1.8,4.0,2.0,3.8333333,,3.4545455,4.0,0.0,1.0,1.0,3.0,3.0,8
36117,1.3,3.0,1.0,3.5,8.0,5.090909,3.0,1.0,1.0,1.0,4.0,3.0,8
82587,2.2,0.0,2.0,1.3333334,5.0,4.2727275,4.0,3.0,2.0,2.0,4.0,3.0,8
26320,2.2,2.0,2.0,3.6666667,,4.2727275,4.0,0.0,3.0,4.0,1.0,3.0,8
77532,1.3,4.0,2.0,3.0,6.0,4.2727275,4.0,0.0,3.0,3.0,4.0,3.0,8
92515,1.9,2.0,1.0,4.0,6.0,3.4545455,0.0,2.0,1.0,0.0,4.0,3.0,8
97844,1.5,3.0,0.0,3.3333333,5.0,3.0,2.0,0.0,4.0,1.0,3.0,3.0,8
81647,2.8,0.0,2.0,3.1666667,,3.3636363,1.0,3.0,1.0,1.0,4.0,3.0,8
49790,1.0,3.0,2.0,4.1666665,7.0,3.6363637,0.0,3.0,1.0,1.0,4.0,3.0,8
15181,1.6,4.0,0.0,3.5,5.0,3.3636363,4.0,2.0,0.0,3.0,2.0,3.0,8
78657,1.4,3.0,2.0,3.1666667,7.0,4.2727275,1.0,1.0,1.0,0.0,3.0,3.0,8
48154,1.3,4.0,0.0,3.5,5.0,3.3636363,1.0,0.0,4.0,1.0,3.0,3.0,8
51495,0.89999998,0.0,2.0,3.6666667,6.0,3.3636363,3.0,1.0,1.0,1.0,4.0,3.0,8
17932,2.0999999,3.0,2.0,2.3333333,13.0,3.909091,1.0,4.0,4.0,4.0,1.0,2.0,8
80429,1.1,3.0,2.0,2.5,8.0,4.909091,2.0,0.0,1.0,1.0,1.0,3.0,8
75149,2.2,0.0,2.0,2.8333333,10.0,5.090909,2.0,3.0,3.0,2.0,4.0,3.0,8
33740,1.5,3.0,2.0,3.0,13.0,2.6363637,3.0,3.0,1.0,1.0,4.0,2.0,8
67709,2.4000001,0.0,2.0,3.5,6.0,4.2727275,1.0,0.0,3.0,2.0,3.0,3.0,8
36552,1.3,4.0,0.0,3.3333333,7.0,3.8181818,4.0,2.0,2.0,0.0,4.0,3.0,8
14301,1.1,4.0,2.0,3.6666667,8.0,3.0,1.0,0.0,0.0,1.0,4.0,3.0,8
63138,0.80000001,4.0,2.0,4.1666665,,3.8181818,1.0,1.0,1.0,1.0,2.0,3.0,8
51298,1.1,3.0,2.0,3.0,6.0,3.6363637,4.0,1.0,4.0,1.0,4.0,0.0,8
74632,1.5,3.0,0.0,3.1666667,8.0,4.3636365,2.0,2.0,2.0,2.0,2.0,3.0,8
49086,1.1,3.0,0.0,3.6666667,6.0,3.3636363,4.0,3.0,0.0,1.0,3.0,3.0,8
85503,2.7,3.0,1.0,1.6666666,7.0,5.4545455,3.0,0.0,1.0,4.0,1.0,3.0,8
23253,1.8,3.0,2.0,3.5,4.0,4.7272725,4.0,1.0,1.0,1.0,4.0,2.0,8
47584,2.0,3.0,2.0,2.0,10.0,3.7272727,1.0,2.0,1.0,1.0,4.0,3.0,8
91429,2.0999999,0.0,2.0,2.8333333,,6.090909,1.0,0.0,0.0,0.0,4.0,3.0,8
22842,1.9,0.0,2.0,3.3333333,10.0,3.5454545,1.0,0.0,0.0,0.0,1.0,2.0,8
14279,1.4,3.0,2.0,2.6666667,7.0,3.8181818,1.0,2.0,4.0,1.0,1.0,3.0,8
26857,1.4,0.0,2.0,3.6666667,8.0,3.090909,1.0,4.0,1.0,1.0,4.0,3.0,8
28327,2.0,3.0,2.0,3.8333333,9.0,3.909091,0.0,3.0,1.0,1.0,4.0,3.0,8
52302,1.3,0.0,2.0,2.8333333,6.0,3.4545455,1.0,4.0,1.0,1.0,0.0,3.0,8
93002,2.0999999,2.0,2.0,3.5,9.0,3.2727273,1.0,4.0,2.0,0.0,4.0,3.0,8
51723,3.0,2.0,2.0,1.6666666,,5.181818,4.0,0.0,2.0,0.0,0.0,3.0,8
79352,2.0999999,3.0,2.0,3.5,,3.909091,0.0,0.0,2.0,1.0,1.0,3.0,8
76485,1.5,4.0,2.0,3.6666667,,3.1818182,4.0,1.0,4.0,1.0,4.0,3.0,8
33239,1.6,3.0,2.0,3.8333333,4.0,4.0,4.0,2.0,4.0,1.0,2.0,3.0,8
67574,2.0,2.0,2.0,2.6666667,6.0,3.8181818,4.0,0.0,4.0,4.0,4.0,1.0,8
88882,0.80000001,4.0,2.0,4.1666665,6.0,3.7272727,4.0,1.0,1.0,1.0,1.0,3.0,8
49915,0.40000001,4.0,2.0,3.8333333,5.0,3.090909,0.0,0.0,1.0,1.0,2.0,3.0,8
93787,1.8,3.0,2.0,3.0,10.0,5.2727275,4.0,0.0,0.0,0.0,4.0,3.0,8
63347,1.7,0.0,2.0,2.8333333,7.0,4.5454545,1.0,0.0,4.0,1.0,4.0,3.0,8
35824,1.9,3.0,2.0,3.8333333,,3.4545455,1.0,3.0,1.0,1.0,1.0,2.0,8
